X0 dyn,X0 lin,X0 diff,X1 dyn,X1 lin,X1 diff,X2 dyn,X2 lin,X2 diff,X3 dyn,X3 lin,X3 diff,X4 dyn,X4 lin,X4 diff,X5 dyn,X5 lin,X5 diff,X6 dyn,X6 lin,X6 diff,X7 dyn,X7 lin,X7 diff,X8 dyn,X8 lin,X8 diff,X9 dyn,X9 lin,X9 diff,X10 dyn,X10 lin,X10 diff,X11 dyn,X11 lin,X11 diff,X12 dyn,X12 lin,X12 diff,X13 dyn,X13 lin,X13 diff,X14 dyn,X14 lin,X14 diff,X15 dyn,X15 lin,X15 diff,
-0.586737,-0.587455,-0.000717342,-0.211011,-0.211145,-0.000134125,0.556165,0.564433,0.00826848,-2.13224,-2.13711,-0.00487351,0.0836284,0.0924282,0.00879974,0.257662,0.28872,0.0310583,-0.282856,-0.281394,0.0014624,-0.00204592,0.138026,0.140072,0.0564846,1.56952,1.51304,0.00647711,0.653325,0.646848,0.0461917,-2.32119,-2.36739,-0.0223637,4.09487,4.11723,-0.000796711,15.3385,15.3392,0.00214199,0.785685,0.783543,0.519819,0.519933,0.000114381,0.00260087,0.00258911,-1.17545e-05,
-0.58682,-0.585977,0.000843048,-0.208758,-0.207344,0.00141393,0.556425,0.558443,0.00201774,-2.13039,-2.135,-0.00460482,0.0827337,0.0917793,0.00904563,0.257634,0.287989,0.0303545,-0.282769,-0.282084,0.000685334,-0.00199853,0.14549,0.147488,0.0564343,1.39725,1.34082,0.0064427,0.581,0.574558,0.0461828,-2.0357,-2.08188,-0.0224105,4.17505,4.19746,-0.000698585,15.2327,15.2334,0.00218298,0.148691,0.146508,0.52041,0.520525,0.00011462,0.00261247,0.00260089,-1.15794e-05,
-0.586901,-0.58756,-0.000658691,-0.206508,-0.20511,0.00139733,0.556684,0.557206,0.000521958,-2.12855,-2.13936,-0.0108058,0.0818395,0.0907781,0.00893855,0.257609,0.285097,0.0274875,-0.28268,-0.281994,0.000686049,-0.00194811,0.150403,0.152351,0.0563729,1.39337,1.337,0.00641142,0.579793,0.573382,0.046161,-2.02797,-2.07413,-0.0223727,4.14737,4.16974,-0.000616463,15.165,15.1656,0.00229089,0.151253,0.148962,0.521002,0.521117,0.000115097,0.00262388,0.00261249,-1.13952e-05,
-0.58698,-0.587641,-0.000661194,-0.204259,-0.20309,0.00116934,0.556942,0.557336,0.00039345,-2.12671,-2.1593,-0.032594,0.0809455,0.0906884,0.00974285,0.257587,0.288792,0.0312056,-0.282588,-0.283062,-0.000473052,-0.00190251,0.148432,0.150334,0.0563252,1.39777,1.34144,0.00637508,0.575733,0.569358,0.0461454,-2.03038,-2.07652,-0.0223972,4.16817,4.19056,-0.000530341,15.2315,15.232,0.00235358,0.149755,0.147402,0.521594,0.52171,0.000115514,0.0026352,0.0026239,-1.12988e-05,
-0.587057,-0.587781,-0.000723898,-0.202013,-0.201125,0.000888407,0.557199,0.557724,0.000525534,-2.12486,-2.13568,-0.0108135,0.0800519,0.0894597,0.00940777,0.257567,0.286257,0.0286902,-0.282495,-0.28297,-0.000475079,-0.00185369,0.149739,0.151592,0.05626,1.39793,1.34167,0.00633603,0.573055,0.566719,0.0461428,-2.0283,-2.07444,-0.022346,4.16294,4.18529,-0.000523903,15.2306,15.2312,0.00237372,0.148201,0.145828,0.522187,0.522302,0.000115931,0.00264633,0.00263522,-1.11095e-05,
-0.587133,-0.587859,-0.000726163,-0.199769,-0.20027,-0.00050059,0.557454,0.559493,0.00203979,-2.12302,-2.13384,-0.0108175,0.0791592,0.0888397,0.00968055,0.257549,0.28624,0.028691,-0.282399,-0.282845,-0.000445962,-0.00180397,0.15172,0.153524,0.0562059,1.39891,1.34271,0.00630084,0.571018,0.564717,0.0461302,-2.02558,-2.07171,-0.022293,4.14191,4.1642,-0.000464867,15.2381,15.2385,0.00241924,0.132326,0.129907,0.522779,0.522896,0.000116229,0.00265746,0.00264635,-1.11142e-05,
-0.587206,-0.587934,-0.00072813,-0.197528,-0.196591,0.000937045,0.557707,0.565511,0.0078035,-2.12118,-2.12577,-0.00458956,0.0782658,0.0871186,0.00885279,0.257535,0.288447,0.0309124,-0.2823,-0.282399,-9.97186e-05,-0.0017626,0.152576,0.154338,0.0561522,1.40121,1.34506,0.00626215,0.568353,0.562091,0.0461148,-2.0264,-2.07251,-0.0224133,4.15614,4.17855,-0.000358809,15.2261,15.2265,0.00249751,0.137354,0.134857,0.523373,0.523489,0.000116706,0.00266767,0.00265748,-1.01849e-05,
-0.587278,-0.588007,-0.000729144,-0.195288,-0.193962,0.00132675,0.557959,0.55849,0.000531495,-2.11934,-2.12392,-0.00458646,0.0773712,0.0862558,0.00888454,0.257524,0.288436,0.0309114,-0.282199,-0.283131,-0.000932068,-0.00174012,0.153144,0.154884,0.0561036,1.4133,1.3572,0.00619854,0.569913,0.563714,0.046105,-2.04463,-2.09073,-0.0223841,4.1396,4.16198,-0.000281764,15.2082,15.2085,0.00251226,0.173149,0.170637,0.523967,0.524083,0.000116885,0.00267646,0.00266769,-8.77143e-06,
-0.587349,-0.58802,-0.000671327,-0.193051,-0.193634,-0.00058341,0.558208,0.558681,0.00047338,-2.11749,-2.12208,-0.00458384,0.0764802,0.0863237,0.00984348,0.257515,0.287876,0.0303607,-0.282099,-0.282199,-0.000100464,-0.00169944,0.154758,0.156457,0.0560442,1.41803,1.36199,0.00614954,0.568964,0.562814,0.0461055,-2.04804,-2.09414,-0.0222446,4.13504,4.15728,-0.000241742,15.2213,15.2215,0.002497,0.183849,0.181352,0.524561,0.524678,0.000117302,0.00268564,0.00267648,-9.16235e-06,
-0.587418,-0.58815,-0.000732183,-0.190816,-0.191396,-0.000579983,0.558455,0.561143,0.00268793,-2.11565,-2.12023,-0.00458121,0.0755931,0.0851595,0.00956643,0.257509,0.288492,0.0309835,-0.281999,-0.282479,-0.000480145,-0.00164623,0.155964,0.15761,0.0559717,1.41763,1.36166,0.00611504,0.566062,0.559947,0.0461099,-2.0459,-2.09201,-0.0221653,4.12684,4.14901,-0.000198172,15.197,15.1972,0.00250464,0.188716,0.186211,0.525155,0.525273,0.000117958,0.00269533,0.00268566,-9.66503e-06,
-0.587484,-0.58816,-0.00067544,-0.188584,-0.188097,0.000487357,0.558702,0.560745,0.00204313,-2.11381,-2.11839,-0.00457907,0.0747091,0.0835147,0.0088056,0.257503,0.287858,0.0303549,-0.281898,-0.281206,0.000691891,-0.0015898,0.161851,0.163441,0.0558937,1.41341,1.35752,0.00608397,0.564876,0.558792,0.0461153,-2.03648,-2.0826,-0.022096,4.05163,4.07373,-0.000159152,15.045,15.0451,0.00252507,0.0954318,0.0929067,0.52575,0.525868,0.000118434,0.00270553,0.00269535,-1.01756e-05,
-0.587549,-0.588227,-0.000678301,-0.186356,-0.185961,0.000395283,0.558947,0.559486,0.000539064,-2.11197,-2.11654,-0.00457644,0.0738276,0.0827874,0.00895984,0.257499,0.288534,0.0310346,-0.281796,-0.282278,-0.000481546,-0.00153093,0.158962,0.160493,0.0558121,1.42353,1.36772,0.00605605,0.562093,0.556037,0.0461208,-2.04087,-2.08699,-0.0220443,4.11231,4.13436,-0.000123794,15.3592,15.3594,0.00255786,0.156996,0.154438,0.526345,0.526464,0.00011903,0.0027162,0.00270555,-1.06562e-05,
-0.587611,-0.588351,-0.000739336,-0.184129,-0.18322,0.000908986,0.55919,0.561313,0.00212288,-2.11013,-2.1147,-0.00457311,0.0729441,0.082676,0.00973184,0.257498,0.288819,0.0313213,-0.281691,-0.283048,-0.00135761,-0.00149007,0.161635,0.163126,0.0557666,1.41874,1.36298,0.00601359,0.557353,0.551339,0.0460998,-2.03758,-2.08368,-0.022071,4.13599,4.15806,-7.92185e-05,15.1721,15.1722,0.00258244,0.105957,0.103374,0.52694,0.52706,0.000119686,0.00272664,0.00271622,-1.04117e-05,
-0.587672,-0.588413,-0.000740826,-0.181904,-0.180836,0.00106829,0.559433,0.559851,0.000418186,-2.10829,-2.11286,-0.00456858,0.0720592,0.0828709,0.0108117,0.257499,0.285017,0.027518,-0.281582,-0.2809,0.000681996,-0.00145232,0.149129,0.150582,0.0557502,1.42507,1.36932,0.00598041,0.532348,0.526368,0.0460365,-2.0558,-2.10183,-0.0221141,4.94845,4.97056,2.03424e-05,15.0231,15.0231,0.00279506,0.166094,0.163299,0.527535,0.527656,0.000120163,0.00273647,0.00272666,-9.8187e-06,
-0.587732,-0.588461,-0.000729144,-0.179681,-0.178377,0.00130333,0.559673,0.561733,0.0020597,-2.10645,-2.1173,-0.0108545,0.0711745,0.0802597,0.00908517,0.257503,0.288677,0.031174,-0.281471,-0.281176,0.000295699,-0.00141403,0.16144,0.162854,0.0557083,1.42009,1.36438,0.00593499,0.547664,0.541729,0.0460157,-2.03762,-2.08364,-0.0220763,4.23767,4.25974,7.58321e-05,15.1328,15.1327,0.00281451,0.0947253,0.0919108,0.528131,0.528252,0.00012064,0.00274581,0.0027365,-9.31323e-06,
-0.587789,-0.588532,-0.00074321,-0.177459,-0.176084,0.00137509,0.559912,0.560457,0.000544965,-2.10461,-2.11188,-0.00727272,0.0702933,0.0812848,0.0109915,0.257508,0.288424,0.030916,-0.281361,-0.28087,0.00049001,-0.00134999,0.146267,0.147617,0.0556411,1.4203,1.36466,0.00591056,0.519218,0.513307,0.0460183,-2.04541,-2.09143,-0.0220021,5.07971,5.10171,7.31789e-05,14.917,14.9169,0.00276652,0.226123,0.223357,0.528727,0.528848,0.000121593,0.00275622,0.00274583,-1.03915e-05,
-0.587844,-0.58859,-0.000745714,-0.17524,-0.174839,0.000400484,0.560151,0.562231,0.00208086,-2.10277,-2.13513,-0.0323591,0.0694124,0.0783795,0.00896708,0.257514,0.287815,0.0303017,-0.281247,-0.281302,-5.52833e-05,-0.00129233,0.168505,0.169797,0.0555932,1.4203,1.36471,0.00588865,0.546181,0.540292,0.0459879,-2.02742,-2.0734,-0.0220483,4.13488,4.15693,0.000123668,15.1494,15.1492,0.00284926,0.0431931,0.0403438,0.529323,0.529445,0.000122309,0.00276685,0.00275624,-1.06045e-05,
-0.587896,-0.588644,-0.000748158,-0.173023,-0.171691,0.00133206,0.560388,0.562406,0.00201768,-2.10094,-2.10728,-0.00634766,0.0685327,0.0777075,0.0091748,0.257521,0.288468,0.0309471,-0.281132,-0.285162,-0.00402996,-0.00123253,0.171951,0.173183,0.0555167,1.42024,1.36473,0.00586302,0.541581,0.535718,0.0459891,-2.02731,-2.0733,-0.0219998,4.1728,4.1948,0.000171304,15.0232,15.023,0.00287652,-0.137762,-0.140638,0.529919,0.530041,0.000122726,0.00277735,0.00276687,-1.0486e-05,
-0.587946,-0.588695,-0.000749052,-0.17081,-0.170305,0.000504881,0.560624,0.561173,0.000548661,-2.0991,-2.10365,-0.00455379,0.0676547,0.0767854,0.00913075,0.257531,0.28786,0.0303292,-0.281017,-0.281516,-0.000499755,-0.00117475,0.1732,0.174374,0.0554376,1.42058,1.36514,0.00583555,0.538129,0.532293,0.0459916,-2.02348,-2.06947,-0.0219611,4.20449,4.22645,0.000218804,15.0453,15.0451,0.00291033,-0.142802,-0.145712,0.530515,0.530638,0.000123322,0.00278806,0.00277738,-1.06876e-05,
-0.587994,-0.588746,-0.000751555,-0.168599,-0.168191,0.000408322,0.56086,0.561408,0.000548542,-2.09726,-2.10181,-0.00455165,0.0667803,0.0750342,0.00825387,0.257544,0.288705,0.0311615,-0.280899,-0.281401,-0.000501752,-0.00111459,0.181594,0.182709,0.0553556,1.42072,1.36536,0.00580868,0.545623,0.539814,0.0460072,-2.01125,-2.05726,-0.0218317,3.8046,3.82643,0.000326622,15.1269,15.1265,0.00294428,-0.265331,-0.268275,0.531112,0.531236,0.000123322,0.00279965,0.00278808,-1.15624e-05,
-0.58804,-0.588743,-0.000703573,-0.166392,-0.166834,-0.000441641,0.561094,0.561644,0.000549853,-2.09542,-2.10631,-0.0108809,0.065911,0.0752441,0.00933307,0.257561,0.288639,0.0310776,-0.28078,-0.281285,-0.000504464,-0.00106037,0.182661,0.183721,0.0553006,1.42758,1.37228,0.00578251,0.536015,0.530232,0.0459974,-2.00546,-2.05146,-0.0218215,4.31723,4.33905,0.000475904,15.4527,15.4522,0.003004,-0.28522,-0.288224,0.531711,0.531833,0.000122964,0.00281282,0.00279967,-1.31528e-05,
-0.588083,-0.58724,0.000843108,-0.164186,-0.162798,0.00138782,0.561327,0.56188,0.000553131,-2.09359,-2.10447,-0.0108786,0.0650429,0.0747985,0.0097556,0.257586,0.288633,0.0310467,-0.280657,-0.281167,-0.00050956,-0.00100917,0.17402,0.17503,0.0552531,1.40196,1.3467,0.00574232,0.514109,0.508366,0.0460101,-1.98772,-2.03373,-0.0215412,4.57218,4.59372,0.000586999,15.1515,15.1509,0.0029368,-0.227754,-0.230691,0.53231,0.532433,0.000122845,0.00282736,0.00281284,-1.45196e-05,
-0.588125,-0.588818,-0.000693023,-0.161981,-0.16252,-0.000538245,0.561558,0.562111,0.000553071,-2.09175,-2.10263,-0.0108824,0.0641801,0.0747475,0.0105674,0.257617,0.288654,0.0310372,-0.280532,-0.281468,-0.000935286,-0.000953542,0.175864,0.176818,0.0552187,1.40198,1.34677,0.00571545,0.511716,0.506001,0.0459971,-1.98512,-2.03111,-0.021442,4.569,4.59044,0.000734111,15.1452,15.1444,0.00293187,-0.235356,-0.238288,0.53291,0.533033,0.000122428,0.00284336,0.00282738,-1.59743e-05,
-0.588164,-0.588924,-0.000760138,-0.159778,-0.160212,-0.000434086,0.561789,0.562345,0.000555754,-2.08992,-2.1008,-0.0108864,0.0633232,0.0730387,0.00971545,0.257654,0.288782,0.031128,-0.280406,-0.284341,-0.00393552,-0.000897353,0.17761,0.178507,0.0551823,1.40333,1.34815,0.00569196,0.509484,0.503792,0.0459821,-1.98305,-2.02903,-0.0213345,4.56479,4.58612,0.000878401,15.141,15.1402,0.00294069,-0.236261,-0.239202,0.533512,0.533634,0.000122249,0.00286121,0.00284338,-1.78325e-05,
-0.588189,-0.588963,-0.000774443,-0.157561,-0.156248,0.00131351,0.562031,0.564181,0.0021497,-2.08809,-2.09261,-0.0045259,0.0625549,0.0721823,0.00962736,0.257766,0.288824,0.0310571,-0.280289,-0.280806,-0.000517011,-0.000144809,0.179381,0.179525,0.0560297,1.40412,1.34809,0.00648186,0.507192,0.50071,0.0458908,-1.98111,-2.027,-0.0193426,4.56061,4.57995,0.0039516,15.1372,15.1333,0.00320038,-0.237217,-0.240417,0.534143,0.534236,9.32813e-05,0.00289564,0.00286123,-3.44028e-05,
-0.588196,-0.588988,-0.000792325,-0.155334,-0.153634,0.00169989,0.56229,0.564906,0.00261557,-2.08626,-2.09715,-0.0108888,0.0618209,0.0714298,0.00960888,0.257924,0.292296,0.0343719,-0.280174,-0.275695,0.00447837,0.000171308,0.15355,0.153379,0.0559377,1.80453,1.7486,0.00658422,0.645023,0.638438,0.0453839,-2.67438,-2.71976,-0.0146075,4.28454,4.29915,0.00587558,16.5281,16.5222,0.00139619,3.26135,3.25996,0.534779,0.534868,8.88109e-05,0.00293873,0.00289566,-4.30755e-05,
-0.588194,-0.588996,-0.000801206,-0.153104,-0.152719,0.000385493,0.562555,0.563076,0.000520945,-2.08443,-2.08895,-0.00451803,0.0611197,0.0718385,0.0107189,0.258108,0.288104,0.0299962,-0.28006,-0.285277,-0.00521699,0.000319059,0.216452,0.216133,0.0559249,1.22238,1.16646,0.00666003,0.44672,0.44006,0.0454076,-1.64571,-1.69112,-0.0142723,4.94381,4.95808,0.00627796,14.5192,14.5129,0.00143911,-2.27113,-2.27257,0.535431,0.535506,7.43866e-05,0.0029922,0.00293876,-5.34439e-05,
-0.588188,-0.588992,-0.000804484,-0.150877,-0.150267,0.000610501,0.562822,0.563229,0.000406802,-2.0826,-2.08878,-0.00618196,0.0604343,0.0711734,0.0107391,0.258304,0.288475,0.0301713,-0.279947,-0.283651,-0.0037038,0.000382259,0.217075,0.216692,0.0559195,1.24136,1.18544,0.00672475,0.449238,0.442513,0.0456928,-1.67334,-1.71904,-0.015503,4.94601,4.96152,0.0058816,14.4854,14.4795,0.00269248,-2.30127,-2.30396,0.53609,0.536158,6.82473e-05,0.00305007,0.00299222,-5.7851e-05,
-0.588179,-0.588987,-0.000808537,-0.148654,-0.147826,0.000828385,0.563087,0.563608,0.000521123,-2.08077,-2.08529,-0.00451589,0.0597506,0.0700625,0.010312,0.258503,0.287802,0.0292993,-0.279832,-0.286266,-0.00643316,0.000340735,0.217559,0.217219,0.0557429,1.24849,1.19274,0.00661126,0.448596,0.441985,0.0458577,-1.68142,-1.72728,-0.01687,4.93997,4.95684,0.00514218,14.4731,14.468,0.00308808,-2.31646,-2.31955,0.536749,0.536818,6.93798e-05,0.00310738,0.0030501,-5.72838e-05,
-0.588166,-0.588976,-0.000810146,-0.146433,-0.146874,-0.000440851,0.563353,0.563831,0.000478506,-2.07894,-2.08985,-0.0109129,0.059074,0.0697809,0.010707,0.258711,0.288832,0.0301206,-0.279716,-0.283402,-0.00368625,0.000194422,0.215617,0.215423,0.0554468,1.25113,1.19568,0.00638533,0.445514,0.439129,0.0460051,-1.68287,-1.72888,-0.0190991,4.89846,4.91756,0.00402437,14.4667,14.4627,0.00337102,-2.31416,-2.31753,0.53741,0.537478,6.77109e-05,0.00316568,0.0031074,-5.82777e-05,
-0.58815,-0.588966,-0.000816166,-0.144211,-0.145054,-0.000843391,0.563619,0.564094,0.000475049,-2.07711,-2.08161,-0.00450492,0.0584239,0.0630521,0.00462814,0.258942,0.284738,0.0257959,-0.279604,-0.281847,-0.00224388,0.000449648,0.00583593,0.00538628,0.0556869,1.06183,1.00614,0.00657607,0.2802,0.273624,0.045918,-1.39498,-1.4409,-0.0174702,1.957,1.97447,0.00540107,13.1128,13.1074,0.00332795,-1.30234,-1.30567,0.538078,0.53814,6.1512e-05,0.00322879,0.00316571,-6.30801e-05,
-0.588131,-0.588948,-0.000816703,-0.141989,-0.141098,0.000890583,0.563884,0.564406,0.000522077,-2.07528,-2.07979,-0.00450563,0.0577818,0.0680601,0.0102784,0.259182,0.288461,0.0292785,-0.279492,-0.285336,-0.00584304,0.000880189,0.215706,0.214826,0.0559664,1.25157,1.1956,0.0068093,0.440354,0.433544,0.0452161,-1.67654,-1.72175,-0.010351,4.85372,4.86407,0.00879231,14.4963,14.4875,0.00110747,-2.32888,-2.32999,0.538745,0.538809,6.40154e-05,0.00329247,0.00322881,-6.36582e-05,
-0.58811,-0.588929,-0.000818849,-0.139766,-0.138465,0.0013018,0.564149,0.564627,0.000477493,-2.07345,-2.08438,-0.0109258,0.0571372,0.0672295,0.0100923,0.259421,0.290518,0.0310975,-0.279374,-0.285259,-0.0058842,0.000586383,0.163718,0.163132,0.0556997,1.56688,1.51118,0.00654348,0.483601,0.477057,0.0458011,-2.16698,-2.21278,-0.0163666,4.69804,4.71441,0.00581378,15.1154,15.1096,0.00322256,-2.04049,-2.04371,0.53942,0.539477,5.65052e-05,0.00336162,0.00329249,-6.91232e-05,
-0.588088,-0.588864,-0.000776172,-0.137546,-0.133779,0.00376667,0.564412,0.572399,0.0079878,-2.07163,-2.07784,-0.00621796,0.0565008,0.0716557,0.0151549,0.259659,0.291595,0.0319352,-0.279259,-0.285696,-0.00643736,0.000650794,0.299325,0.298675,0.0556909,2.89352,2.83783,0.00652652,0.880949,0.874422,0.0457871,-4.16874,-4.21452,-0.0161296,7.32324,7.33937,0.00594379,15.7946,15.7887,0.00322774,-2.86402,-2.86724,0.540092,0.540153,6.03199e-05,0.00342922,0.00336164,-6.75782e-05,
-0.588064,-0.588886,-0.00082165,-0.135327,-0.13392,0.0014078,0.564673,0.5652,0.00052768,-2.0698,-2.0743,-0.00449681,0.0558685,0.0671983,0.0113298,0.2599,0.288001,0.028101,-0.279143,-0.282844,-0.00370073,0.000660086,0.237828,0.237168,0.0556045,1.54198,1.48637,0.00644815,0.514451,0.508003,0.0457791,-2.10598,-2.15176,-0.0161108,5.311,5.32711,0.0058731,14.7267,14.7209,0.00325042,-2.49229,-2.49554,0.540765,0.540826,6.06179e-05,0.00349683,0.00342925,-6.75782e-05,
-0.588038,-0.588819,-0.000781655,-0.13311,-0.132617,0.000493333,0.564933,0.565462,0.00052923,-2.06797,-2.07247,-0.00449419,0.055245,0.0652545,0.0100095,0.260147,0.290293,0.030146,-0.279027,-0.285467,-0.00644052,0.000660118,0.211175,0.210515,0.0554876,1.20915,1.15366,0.0063723,0.417168,0.410796,0.0458588,-1.59792,-1.64378,-0.0170111,4.65854,4.67556,0.00545089,14.5415,14.536,0.00340706,-2.33051,-2.33391,0.541441,0.5415,5.84722e-05,0.00356548,0.00349685,-6.86285e-05,
-0.58801,-0.587199,0.000811219,-0.130896,-0.128221,0.00267564,0.56519,0.565721,0.000530303,-2.06615,-2.07064,-0.00449181,0.0546226,0.0668236,0.012201,0.260393,0.308808,0.0484144,-0.27891,-0.28133,-0.00242031,0.000638388,0.230701,0.230062,0.0553457,2.41459,2.35924,0.00626727,0.736057,0.72979,0.0458969,-3.609,-3.65489,-0.0176185,5.70794,5.72555,0.0050814,24.1804,24.1753,0.00349497,-0.618217,-0.621712,0.542116,0.542176,6.01411e-05,0.00363336,0.00356551,-6.78485e-05,
-0.58798,-0.588802,-0.000822365,-0.128678,-0.127273,0.00140554,0.565449,0.567616,0.00216782,-2.06433,-2.0688,-0.00447798,0.0540213,0.0649117,0.0108904,0.260657,0.291703,0.0310462,-0.278796,-0.281738,-0.0029414,0.000960597,0.231177,0.230216,0.0558368,1.45442,1.39858,0.00651637,0.484687,0.478171,0.0454777,-1.99313,-2.03861,-0.0140695,5.03721,5.05128,0.00731719,16.1731,16.1658,0.00291507,-2.15665,-2.15956,0.542795,0.542853,5.73397e-05,0.0037075,0.00363338,-7.4113e-05,
-0.587948,-0.587131,0.000816584,-0.126458,-0.126885,-0.000427768,0.565705,0.566237,0.000532389,-2.06251,-2.06698,-0.00447345,0.0534094,0.0632124,0.009803,0.260917,0.288239,0.0273224,-0.278678,-0.285315,-0.00663748,0.000810207,0.20634,0.20553,0.0556031,1.18047,1.12486,0.00628555,0.399199,0.392914,0.0456178,-1.54123,-1.58684,-0.0158045,4.49556,4.51136,0.00621504,14.3617,14.3555,0.00332235,-2.37707,-2.38039,0.543474,0.543532,5.8651e-05,0.00378425,0.00370753,-7.67196e-05,
-0.587916,-0.588744,-0.00082773,-0.12424,-0.124663,-0.000422746,0.565958,0.568472,0.00251412,-2.06069,-2.0711,-0.0104139,0.0528007,0.0621782,0.00937759,0.261181,0.28858,0.0273995,-0.278559,-0.282317,-0.00375763,0.00068088,0.207672,0.206991,0.0552998,1.18023,1.12493,0.00607467,0.397106,0.391032,0.0457616,-1.53675,-1.58251,-0.0180339,4.49665,4.51468,0.00491929,14.3821,14.3772,0.00359893,-2.40515,-2.40875,0.544155,0.544212,5.69224e-05,0.00386,0.00378427,-7.57214e-05,
-0.587887,-0.588712,-0.000825286,-0.122031,-0.121994,3.70517e-05,0.566205,0.568389,0.00218439,-2.05887,-2.06334,-0.00447679,0.0521799,0.0619807,0.0098008,0.261431,0.288844,0.027413,-0.278439,-0.282201,-0.00376275,0.000635929,0.207735,0.207099,0.0551871,1.17943,1.12424,0.00593491,0.394331,0.388396,0.0457618,-1.53321,-1.57897,-0.0178634,4.47503,4.49289,0.004842,14.3851,14.3803,0.00358845,-2.41111,-2.41469,0.544829,0.544894,6.47306e-05,0.00393068,0.00386003,-7.06553e-05,
-0.587854,-0.588665,-0.000811219,-0.119822,-0.11999,-0.000167474,0.566451,0.566954,0.000502467,-2.05704,-2.06151,-0.00446177,0.0515837,0.0560473,0.00446366,0.261696,0.287455,0.025759,-0.278324,-0.28045,-0.00212577,0.0010031,0.0233852,0.0223821,0.0555292,1.02721,0.971685,0.00621375,0.246676,0.240462,0.0456506,-1.30519,-1.35084,-0.0140287,1.82736,1.84139,0.007352,13.0986,13.0912,0.00317292,-1.45727,-1.46044,0.545509,0.545569,5.94854e-05,0.00400413,0.00393071,-7.34213e-05,
-0.587821,-0.58865,-0.000828624,-0.117618,-0.116356,0.00126174,0.566695,0.567241,0.000546515,-2.05522,-2.05996,-0.00473714,0.050975,0.0616783,0.0107034,0.261952,0.288976,0.0270244,-0.278204,-0.28486,-0.00665605,0.00098053,0.227392,0.226412,0.0553005,1.79762,1.74232,0.00609206,0.533801,0.527709,0.0455682,-2.44605,-2.49162,-0.0141289,5.09702,5.11115,0.00701264,14.5848,14.5778,0.00295549,-2.55473,-2.55768,0.546186,0.54625,6.44326e-05,0.00407366,0.00400416,-6.95013e-05,
-0.587783,-0.586968,0.00081557,-0.115414,-0.113931,0.00148302,0.56694,0.569485,0.00254488,-2.0534,-2.06437,-0.0109763,0.0503859,0.0612361,0.0108502,0.262222,0.292296,0.0300741,-0.278086,-0.284738,-0.00665215,0.000942399,0.234874,0.233931,0.0550908,1.68019,1.6251,0.00599482,0.509048,0.503053,0.0458453,-2.26568,-2.31152,-0.0169608,5.07748,5.09444,0.0056143,14.5058,14.5001,0.00353432,-2.60921,-2.61275,0.546871,0.546928,5.65648e-05,0.00414762,0.00407369,-7.39284e-05,
-0.587746,-0.586922,0.000824273,-0.113217,-0.11317,4.72665e-05,0.567181,0.56773,0.000549853,-2.05157,-2.05631,-0.00473332,0.049784,0.0590164,0.0092324,0.26248,0.292529,0.0300492,-0.277966,-0.284622,-0.00665623,0.000825411,0.20329,0.202465,0.054828,1.10746,1.05264,0.00578266,0.366512,0.360729,0.0458426,-1.41231,-1.45815,-0.0176041,4.26217,4.27977,0.00489444,14.4006,14.3957,0.00359865,-2.38958,-2.39317,0.547548,0.547614,6.54459e-05,0.00421684,0.00414765,-6.91856e-05,
-0.587708,-0.58854,-0.000832379,-0.111024,-0.110973,5.02393e-05,0.567419,0.567936,0.00051707,-2.04975,-2.05421,-0.00446081,0.0491961,0.0581919,0.00899575,0.262741,0.292267,0.0295261,-0.277851,-0.284435,-0.00658458,0.00117181,0.203182,0.20201,0.0550022,1.10878,1.05378,0.00596862,0.364234,0.358266,0.0454056,-1.41137,-1.45678,-0.0123283,4.23893,4.25126,0.00776414,14.4119,14.4042,0.00165762,-2.38992,-2.39158,0.548225,0.548292,6.71744e-05,0.00428477,0.00421687,-6.78948e-05,
-0.587664,-0.588502,-0.000837207,-0.108831,-0.10856,0.000270218,0.56766,0.568176,0.000516236,-2.04793,-2.05238,-0.00445938,0.0486257,0.0571374,0.00851169,0.263016,0.293083,0.0300665,-0.277734,-0.283455,-0.00572097,0.00118621,0.199458,0.198271,0.0549625,1.10756,1.0526,0.00598554,0.359314,0.353328,0.0458976,-1.40503,-1.45092,-0.0157712,4.14747,4.16324,0.00634288,14.4304,14.424,0.00344675,-2.37626,-2.37971,0.548914,0.548969,5.49555e-05,0.00435943,0.0042848,-7.46311e-05,
-0.587622,-0.588458,-0.000836551,-0.106644,-0.106587,5.73844e-05,0.567896,0.568417,0.000521243,-2.0461,-2.05056,-0.00445819,0.048038,0.0571439,0.00910584,0.263276,0.293355,0.0300788,-0.277615,-0.283439,-0.00582406,0.00107632,0.202654,0.201578,0.0547014,1.10975,1.05505,0.00578219,0.35942,0.353638,0.0458895,-1.40578,-1.45166,-0.0163883,4.17486,4.19125,0.00560953,14.4221,14.4165,0.00350966,-2.38738,-2.39089,0.549593,0.54966,6.6936e-05,0.00442755,0.00435946,-6.80867e-05,
